Wall time,Step,Value
1668749520.5752678,545888,0.0
1668750266.7798235,933728,0.0
1668750967.5428047,1295168,0.0
1668752294.3071609,1980335,0.0
1668753388.5779922,2543824,0.0
1668753535.4873717,2620144,0.0
1668753886.6354783,2801584,0.0
1668753918.3275883,2817904,0.0
1668754042.3432815,2880784,0.0
1668754094.911935,2907664,0.0
1668754309.5963082,3016144,0.0
1668754361.547107,3042544,0.0
1668754733.2564917,3232365,0.0
1668754976.9656608,3357645,0.0
1668755425.759417,3584128,0.0
1668756206.2684052,3979266,0.0
1668756453.7871752,4105111,0.0
1668756586.7480252,4171962,0.0
1668757110.9633186,4438647,0.0
1668757544.0289655,4657208,0.0
1668757580.4266202,4676712,0.0
1668757764.7533376,4770592,0.0
1668757792.9547727,4784830,0.0
1668757992.3061953,4886554,0.0
1668758227.1372454,5008329,0.0
1668758414.5165946,5103979,0.0
1668758768.0735648,5284532,0.0
1668759506.2289083,5662115,0.0
1668759700.08362,5759547,0.0
1668760006.2822685,5914884,0.0
1668760119.2909107,5972041,0.0
1668760519.1125588,6174849,0.0
1668760887.1541388,6361153,0.3306249976158142
1668761086.2448173,6462398,0.0
1668761497.082538,6670548,0.47874999046325684
1668762118.228781,6985752,0.0
1668763464.131327,7669392,0.32124999165534973
1668763954.6625726,7915581,0.0
1668763966.9787462,7922405,0.0
1668764796.5193145,8344067,0.0
1668765019.7899094,8456581,0.31937500834465027
1668765475.1929982,8687419,0.0
1668765543.894383,8721013,0.6287500262260437
1668765653.85446,8776726,0.19750000536441803
1668765719.4165134,8809578,0.8106250166893005
1668766407.933023,9158048,0.7206249833106995
1668767107.0279787,9511871,0.7674999833106995
1668767402.482737,9661384,0.0
1668768390.6366153,10163106,0.0
1668768462.6056669,10200794,0.0
1668768677.3155913,10309100,0.6924999952316284
1668769433.402878,10695145,0.8237500190734863
1668769657.545377,10809260,0.7206249833106995
1668770162.131889,11063784,0.0
1668770234.5479097,11102182,0.4581249952316284
1668770262.076459,11114750,0.8143749833106995
1668770286.124592,11128419,0.9100000262260437
1668770302.4475768,11135803,0.559374988079071
1668770437.5906394,11203837,0.8368750214576721
1668770521.8129845,11246514,0.7093750238418579
1668770885.979062,11431468,0.5837500095367432
1668771316.9681609,11649372,0.6924999952316284
1668771636.7388759,11812231,0.699999988079071
1668771656.9570508,11822264,0.746874988079071
1668772002.5180767,11998512,0.7225000262260437
1668772163.9677052,12079169,0.8518750071525574
1668772183.990247,12090058,0.6025000214576721
1668772224.4967082,12111645,0.737500011920929
1668772516.0873036,12258742,0.6549999713897705
1668772576.7769184,12289427,0.22937500476837158
1668772608.789693,12305775,0.5425000190734863
1668772628.5960853,12315534,0.859375
1668772798.1424527,12402450,0.8199999928474426
1668772822.4672515,12413211,0.31562501192092896
1668773009.0743396,12508760,0.8856250047683716
1668773138.1722207,12573067,0.8143749833106995
1668773186.9033217,12598085,0.8443750143051147
1668773372.2144215,12691663,0.9231250286102295
1668773509.3980196,12762731,0.6793749928474426
1668773537.5033784,12776187,0.8031250238418579
1668773593.9732192,12804822,0.6812499761581421
1668773614.299622,12815440,0.8968750238418579
1668773694.587632,12855692,0.8668749928474426
1668773833.0844858,12926718,0.8256250023841858
1668773977.9269352,12998909,0.8612499833106995
1668774010.8232067,13016067,0.8518750071525574
