Wall time,Step,Value
1669208302.1526172,307931,0.0
1669208730.2914743,526091,0.0
1669209134.1895394,729401,0.0
1669209893.612057,1114961,0.0
1669210517.5226233,1431941,0.0
1669210601.2245364,1474871,0.0
1669210802.2005432,1576931,0.0
1669210889.9130082,1621481,0.0
1669210921.8563993,1636601,0.0
1669211039.0398314,1697621,0.0
1669211070.4951048,1712471,0.0
1669211278.8127997,1819278,0.0
1669211416.4114778,1889748,0.0
1669211704.4144077,2017458,0.0
1669212208.3887293,2240748,0.0
1669212422.0678527,2349558,0.0
1669212711.6950455,2500218,0.0
1669212974.3480697,2624418,0.0
1669213137.4234521,2688408,0.0
1669213157.7893372,2696508,0.0
1669213299.5295408,2753748,0.0
1669213470.9905372,2822328,0.0
1669213585.8865921,2876328,0.0
1669213784.8449671,2978388,0.0
1669214202.3892663,3193308,0.0
1669214309.6883743,3249468,0.0
1669214482.9103706,3337758,0.0
1669214547.047915,3370603,0.0
1669214774.1289024,3486293,0.0
1669214982.015237,3593945,0.0
1669215098.0971863,3652805,0.0
1669215684.550814,3955597,0.0
1669216521.0157535,4385515,0.0
1669216855.9973834,4552895,0.0
1669216864.1113136,4557485,0.0
1669217711.0815892,4986233,0.0
1669218091.8401027,5178916,0.0
1669218152.8219876,5208476,0.0
1669218245.1479652,5257198,0.0
1669218309.1593864,5288143,0.0
1669218943.0759153,5609516,0.0
1669219610.1610096,5948685,0.0
1669219872.330232,6080676,0.0
1669220790.647487,6546373,0.0
1669220867.66902,6584601,0.0
1669221071.9110324,6689166,0.5099999904632568
1669221778.2265003,7048634,0.0
1669221967.2972813,7145310,0.4233333468437195
1669222361.2402115,7343196,0.7300000190734863
1669222405.6446214,7364798,0.6299999952316284
1669222422.1690445,7374352,0.7166666388511658
1669222438.4180636,7382656,0.6700000166893005
1669222450.6145086,7388233,0.6833333373069763
1669222596.8994884,7461459,0.5833333134651184
1669222838.3531272,7583543,0.44999998807907104
1669223306.9252625,7817298,0.7699999809265137
1669223319.3038483,7823881,0.7133333086967468
1669223515.8020887,7923218,0.7566666603088379
1669223601.581459,7965113,0.8500000238418579
1669223609.6151948,7970681,0.6433333158493042
1669223638.7473564,7983504,0.8399999737739563
1669223803.889952,8065602,0.7933333516120911
1669223836.4798958,8081434,0.8033333420753479
1669223848.9666657,8089512,0.0
1669223861.338399,8095149,0.46000000834465027
1669223955.4608428,8142441,0.8733333349227905
1669223971.9039142,8149102,0.46666666865348816
1669224065.2341368,8197369,0.3799999952316284
1669224130.7207015,8229074,0.7866666913032532
1669224154.6998935,8241716,0.8799999952316284
1669224256.2819743,8294135,0.8966666460037231
1669224370.820994,8351198,0.6233333349227905
1669224383.0744226,8356048,0.7733333110809326
1669224428.1284516,8378894,0.846666693687439
1669224496.5101678,8413985,0.7733333110809326
1669224565.3291128,8449397,0.699999988079071
1669224581.3965788,8457526,0.7099999785423279
1669224733.203041,8532923,0.903333306312561
1669224864.637676,8597532,0.8799999952316284
1669224864.6421237,8599382,0.75
1669224872.8747652,8603550,0.7866666913032532
1669224922.3845544,8627251,0.8399999737739563
1669225191.4563222,8761764,0.7366666793823242
1669225211.8430283,8772845,0.8966666460037231
1669225215.871708,8774014,0.6333333253860474
1669225228.025812,8779836,0.8500000238418579
1669225240.4378452,8787004,0.8500000238418579
1669225281.9292765,8806796,0.8533333539962769
1669225355.7101772,8843770,0.8600000143051147
1669225461.6124372,8896817,0.7233333587646484
1669225473.796245,8904533,0.7200000286102295
1669225527.7298536,8930370,0.8600000143051147
1669225637.2922897,8985313,0.746666669845581
1669225789.284791,9060828,0.7599999904632568
1669225793.4107296,9063085,0.8733333349227905
1669225821.9875503,9076839,0.38333332538604736
1669225834.392451,9084052,0.8166666626930237
1669225908.3191519,9121093,0.8999999761581421
1669226019.6565306,9177023,0.9333333373069763
1669226106.3023984,9218229,0.9066666960716248
1669226147.404786,9239048,0.7666666507720947
1669226184.6540601,9257525,0.8166666626930237
1669226201.3271372,9265281,0.8833333253860474
1669226209.0896688,9270486,0.7200000286102295
1669226238.1928227,9284680,0.8666666746139526
1669226294.5409114,9313687,0.7799999713897705
1669226343.418859,9337836,0.7866666913032532
1669226449.7915466,9391937,0.949999988079071
1669226547.7640398,9440268,0.8100000023841858
1669226694.2674136,9513447,0.7699999809265137
1669226710.455837,9521624,0.7666666507720947
1669226764.5817883,9548122,0.8266666531562805
1669226842.8225877,9587403,0.8566666841506958
