Wall time,Step,Value
1669209607.948356,307958,0.0
1669210045.0391243,526118,0.0
1669210457.5392983,729428,0.0
1669211233.4873211,1114988,0.0
1669211912.5443215,1431968,0.0
1669211998.7505043,1474898,0.0
1669212241.0149417,1576958,0.0
1669212331.0531766,1621508,0.0
1669212364.2873235,1636628,0.0
1669212483.1247532,1697648,0.0
1669212515.9509363,1712498,0.0
1669212730.6494505,1819418,0.0
1669212869.6396153,1889888,0.0
1669213233.9389312,2017598,0.0
1669213751.7439938,2240888,0.0
1669213969.5325265,2349698,0.0
1669214267.3392515,2500358,0.0
1669214516.0532808,2624558,0.0
1669214642.0664387,2688548,0.0
1669214658.0384789,2696648,0.0
1669214769.7367203,2753888,0.0
1669214907.4266806,2822468,0.0
1669215012.3177118,2876468,0.0
1669215214.125844,2978528,0.0
1669215637.7679858,3193448,0.0
1669215745.8278975,3249608,0.0
1669215919.4615488,3337898,0.0
1669215984.3091857,3370838,0.0
1669216215.556547,3486668,0.0
1669216433.0053978,3594398,0.0
1669216547.700652,3653258,0.0
1669217157.6122117,3956468,0.0
1669218027.6832144,4387087,0.0
1669218367.2277799,4555685,0.0
1669218375.390851,4560275,0.0
1669219246.5038528,4991085,0.0
1669219639.5245593,5187286,0.0
1669219701.411944,5216972,0.0
1669219800.6007667,5265932,0.0
1669219861.7981546,5296991,0.0
1669220523.651131,5625760,0.0
1669221243.4876027,5978473,0.0
1669221527.094954,6119206,0.0
1669222321.277379,6507387,0.4266666769981384
1669222375.5538185,6533293,0.0
1669222522.7063432,6605339,0.0
1669222994.255031,6836233,0.8733333349227905
1669223119.6677012,6897874,0.7333333492279053
1669223421.4019594,7045370,0.596666693687439
1669223459.0470676,7064261,0.4833333194255829
1669223471.3709657,7071090,0.746666669845581
1669223488.161072,7078459,0.0
1669223496.6369426,7082485,0.5299999713897705
1669223622.1528008,7143743,0.653333306312561
1669223827.089194,7244172,0.7699999809265137
1669224256.2478478,7452792,0.7400000095367432
1669224264.8168855,7457558,0.8866666555404663
1669224448.5111878,7547848,0.8100000023841858
1669224532.7259607,7588887,0.5199999809265137
1669224545.5491588,7594993,0.7300000190734863
1669224570.344092,7607561,0.19333332777023315
1669224732.6826634,7686777,0.8966666460037231
1669224766.5419083,7703240,0.8933333158493042
1669224783.236914,7711341,0.753333330154419
1669224795.7801511,7717411,0.70333331823349
1669224887.739488,7763521,0.4933333396911621
1669224900.5186799,7769371,0.7266666889190674
1669225000.2415738,7818008,0.8633333444595337
1669225067.519028,7852027,0.0
1669225097.0698524,7865399,0.476666659116745
1669225197.5071125,7914442,0.9166666865348816
1669225324.921115,7976689,0.8100000023841858
1669225337.5108254,7982313,0.8100000023841858
1669225388.162479,8007512,0.8933333158493042
1669225468.0740178,8045351,0.7433333396911621
1669225543.661185,8082609,0.7933333516120911
1669225560.1257722,8090748,0.7300000190734863
1669225716.2808928,8165552,0.4533333480358124
1669225858.4193826,8236649,0.846666693687439
1669225862.598255,8238392,0.8033333420753479
1669225875.0874746,8243486,0.746666669845581
1669225925.9409602,8269039,0.8433333039283752
1669226207.7814155,8405705,0.0
1669226229.1916919,8416183,0.8966666460037231
1669226233.5243192,8417359,0.746666669845581
1669226245.9265304,8423531,0.7133333086967468
1669226258.3827732,8430789,0.8566666841506958
1669226300.6463282,8450196,0.8600000143051147
1669226372.4164867,8486421,0.7366666793823242
1669226485.8796387,8542025,0.7866666913032532
1669226506.792821,8550627,0.6733333468437195
1669226556.5768247,8577002,0.8966666460037231
1669226669.4124534,8630393,0.8700000047683716
1669226812.2616858,8701251,0.7766666412353516
1669226816.6191633,8703415,0.9133333563804626
1669226846.1253638,8717789,0.7833333611488342
1669226862.6831918,8725574,0.9233333468437195
1669226941.8177593,8765142,0.9366666674613953
1669227049.869523,8818207,0.7266666889190674
1669227133.738616,8858365,0.9100000262260437
1669227176.1586013,8879117,0.8299999833106995
1669227214.339241,8897171,0.8266666531562805
1669227226.771034,8903777,0.8966666460037231
1669227235.219744,8908254,0.9333333373069763
1669227264.552993,8922873,0.8299999833106995
1669227319.725328,8948897,0.8799999952316284
1669227374.5811164,8974787,0.8966666460037231
1669227484.9250326,9028623,0.903333306312561
1669227581.6734312,9076398,0.7366666793823242
1669227734.4671962,9149759,0.8433333039283752
1669227751.2454762,9156769,0.8766666650772095
1669227805.917402,9183452,0.8100000023841858
1669227882.017469,9220985,0.8966666460037231
1669228075.7452815,9314314,0.8233333230018616
1669228203.1496985,9377118,0.8633333444595337
1669228254.187336,9401060,0.9233333468437195
1669228283.801184,9415673,0.8500000238418579
1669228300.536402,9422987,0.7900000214576721
1669228309.3598754,9426966,0.9466666579246521
1669228342.545505,9444593,0.8700000047683716
1669228379.9633925,9463525,0.8633333444595337
1669228384.2553096,9464419,0.8766666650772095
1669228494.7747076,9517869,0.8999999761581421
1669228503.0399685,9521200,0.746666669845581
1669228528.1991813,9534887,0.8166666626930237
1669228569.675345,9554785,0.8066666722297668
1669228574.0062923,9556227,0.8033333420753479
1669228590.3861814,9565781,0.903333306312561
