Wall time,Step,Value
1668452361.8257658,266648,0.0
1668452825.5321383,505328,0.0
1668453017.8392007,603608,0.0
1668453236.2774873,713768,0.0
1668453546.622698,871448,0.0
1668454018.2288988,1111208,0.0
1668454243.9377003,1225688,0.0
1668454938.3552809,1577768,0.0
1668455047.7089283,1633586,0.0
1668455962.2095287,2096845,0.0
1668456006.918138,2118445,0.0
1668457161.785114,2703323,0.0
1668457569.2577136,2908522,0.0
1668457617.7031455,2934442,0.0
1668458396.1440737,3328407,0.0
1668458726.5489514,3498355,0.0
1668458773.8660903,3524275,0.0
1668459395.8096993,3848325,0.0
1668460540.3602407,4447725,0.0
1668460666.3111844,4512525,0.0
1668461462.9933326,4926023,0.0
1668462551.6959739,5493839,0.0
1668462751.6891217,5598089,0.0
1668462905.9993637,5678073,0.0
1668462973.5274978,5713024,0.0
1668463110.4614098,5785384,0.0
1668463303.1199431,5884623,0.0
1668463738.0492034,6113218,0.0
1668464080.105803,6290089,0.0
1668464150.4937513,6326809,0.0
1668464386.6436422,6449366,0.0
1668464418.3540435,6466646,0.0
1668464535.8915699,6527126,0.0
1668464999.340561,6770146,0.0
1668465112.072838,6829009,0.0
1668465600.4904616,7082364,0.0
1668465934.2365644,7255122,0.0
1668466183.4900587,7384515,0.0
1668466476.7443762,7536076,0.0
1668467390.7736075,8011029,0.0
1668467450.0187902,8041269,0.0
1668467822.965392,8234215,0.0
1668467999.4297092,8326270,0.590833306312561
1668468527.629346,8601182,0.0
1668468805.0891962,8746478,0.0
1668469156.0507843,8927575,0.0
1668469667.4946482,9194132,0.0
1668469679.447783,9200612,0.0
1668469807.0084236,9266818,0.8500000238418579
1668469893.853023,9310605,0.0
1668469964.502063,9348032,0.0
1668470082.5108113,9410504,0.0
1668470134.3825884,9436257,0.0
1668470898.201591,9834410,0.0
1668471099.077662,9938569,0.0
1668471182.6659207,9980556,0.0
1668471257.5037143,10018823,0.0
1668471321.221587,10052471,0.0
1668472046.6024754,10429512,0.0
1668472129.2055366,10472901,0.0
1668472302.4093547,10562247,0.0
1668472420.4855826,10623649,0.0
1668472468.1322887,10647818,0.0
1668472530.6211476,10680981,0.0
1668472590.8333423,10712526,0.0
1668472763.299348,10802619,0.0
1668472884.537242,10864840,0.0
1668473026.7748132,10938448,0.0
1668473545.2586255,11208520,0.0
1668473696.0820365,11286314,0.0
1668473960.6248689,11421823,0.0
1668474087.2944174,11487701,0.3499999940395355
1668474737.998359,11826756,0.0
1668474930.8710308,11927479,0.0
1668476391.4313197,12682313,0.0
1668476490.7501237,12733767,0.0
1668476828.6513617,12906567,0.0
1668476927.6574783,12958603,0.0
1668477504.0660887,13257708,0.0
1668477593.6281857,13304914,0.0
1668477755.6516352,13389154,0.0
1668478651.1250966,13850814,0.0
1668479474.263915,14279283,0.0
1668479646.8452384,14369483,0.0
1668479922.0405025,14513674,0.0
1668479980.5785518,14543482,0.0
1668480171.543207,14641733,0.0
1668480179.3207603,14647133,0.0
1668480503.9287777,14814226,0.0
1668480602.0512981,14864986,0.0
1668480854.1104066,14996512,0.0
1668481011.5964475,15077512,0.0
1668481304.496483,15230751,0.0
1668481466.7807717,15313911,0.0
1668482256.7325053,15721640,0.0
1668482465.816392,15829640,0.0
1668482685.9612722,15944079,0.0
1668482713.8786483,15958119,0.0
1668483129.6403508,16174540,0.0
1668483141.6480577,16179940,0.0
1668483753.4177449,16498561,0.0
1668484243.7014437,16753835,0.0
1668485541.23672,17428742,0.0
1668485851.7715948,17590587,0.0
1668486764.923073,18064013,0.0
1668486831.7693598,18098560,0.0
1668486867.0707777,18116804,0.0
1668486914.016506,18142139,0.5874999761581421
1668486996.2433283,18185339,0.0
1668489425.7236722,19441962,0.0
1668489441.6093557,19450602,0.0
1668489457.486283,19459242,0.0
1668490015.9048204,19747620,0.0
1668490174.2100031,19829421,0.33250001072883606
1668490756.7442486,20128552,0.0
1668490768.492441,20135032,0.0
1668490833.0939615,20167422,0.0
1668491492.8571405,20505267,0.0
1668491702.1531522,20612805,0.0
1668491934.819462,20731605,0.0
1668492058.926464,20794245,0.0
1668492321.784142,20927725,0.0
1668492415.1197689,20975528,0.0
1668492567.9250603,21052208,0.0
1668493036.7740135,21291355,0.0
1668493369.5949361,21461079,0.0
1668494662.9005558,22120513,0.0
1668494719.560835,22150753,0.0
1668495122.353985,22354772,0.0
1668495385.6711774,22490729,0.0
1668495524.8103876,22562398,0.0
1668495556.3233008,22579141,0.0
1668495719.7624607,22661276,0.0
1668496002.7943478,22808567,0.0
1668496098.8781817,22856087,0.0
1668496847.5487578,23244294,0.0
1668497652.1125054,23658280,0.0
1668497857.8744223,23763866,0.0
1668498977.257727,24339755,0.0
1668499744.0979717,24735344,0.0
1668499820.0438728,24773006,0.0
1668500445.4754586,25095472,0.0
1668500641.3645353,25195986,0.0
1668502449.391453,26127763,0.0
1668502636.3653162,26222863,0.0
1668503142.7383974,26486457,0.0
1668503227.283605,26527969,0.0
1668503371.0760512,26602282,0.0
1668503596.9562116,26719357,0.0
1668503704.511293,26774939,0.0
1668503957.2798548,26904195,0.0
1668504653.4052255,27261591,0.0
1668505084.4665165,27482316,0.0
1668505668.9525335,27783389,0.0
1668506606.1869822,28265745,0.0
1668507172.4867325,28556265,0.0
1668507272.2156634,28607025,0.0
1668507533.0081902,28739607,0.0
1668507946.9846764,28953447,0.0
1668507979.579128,28969647,0.0
1668508134.8542385,29050647,0.0
1668508564.1220005,29270509,0.0
1668509591.991311,29792511,0.0
1668509676.2553248,29836791,0.0
1668509803.9662182,29902671,0.0
1668510038.8608284,30021895,0.0
1668510238.1247776,30124225,0.0
1668511655.6169126,30853796,0.0
1668512028.6258256,31043815,0.0
1668512052.6705065,31056216,0.0
1668512736.5256617,31405756,0.0
1668513116.198074,31597729,0.0
1668513263.489889,31674030,0.0
1668513381.803178,31732272,0.0
1668513413.5661023,31749552,0.0
1668513498.7305763,31792257,0.5258333086967468
1668513801.48168,31945790,0.2199999988079071
1668513885.7916574,31989678,0.0
1668514250.7983532,32173714,0.0
1668514302.7796674,32199276,0.0
1668514762.9102678,32434094,0.0
1668515595.164179,32859892,0.0
1668516048.8562534,33090354,0.2291666716337204
1668516133.0227003,33133551,0.0
1668516148.8285916,33142191,0.0
1668517005.1072397,33578939,0.0
1668517077.801981,33615066,0.0
1668517599.1242766,33881188,0.0
1668518141.428281,34157045,0.0
1668518213.145526,34194845,0.0
1668518260.868645,34219685,0.0
1668518340.7617533,34260725,0.0
1668520015.070761,35115528,0.0
1668520043.23428,35129568,0.0
1668520996.6692536,35616965,0.0
1668521264.5362628,35753422,0.0
1668521877.2455688,36061942,0.0
1668522084.0647416,36167210,0.0
1668522210.5080872,36231054,0.0
1668523457.1681066,36863296,0.0
1668524469.0465662,37382645,0.0
1668524501.308592,37399925,0.0
1668524865.1470728,37585895,0.0
1668525028.9347646,37669039,0.0
1668525573.2102723,37948826,0.0
1668525730.6565275,38027356,0.0
1668526049.2058148,38190189,0.0
1668526482.5895882,38411835,0.0
1668526558.7383857,38449635,0.0
1668527659.5911224,39012176,0.0
1668528035.2988775,39202806,0.0
1668528445.3494055,39410697,0.0
1668528469.0708134,39423657,0.0
1668528657.8133373,39518897,0.0
1668528796.9244037,39591751,0.0
1668528828.6963015,39606571,0.0
1668528900.2829573,39644661,0.0
1668529031.4552934,39712520,0.0
1668529963.506236,40191874,0.2199999988079071
1668530110.7426643,40267714,0.0
1668530487.4656668,40456591,0.596666693687439
1668531377.5946078,40906825,0.0
1668531377.5948856,40907905,0.0
1668531421.2775083,40930585,0.0
1668531572.853427,41007333,0.351666659116745
1668532175.9066677,41314978,0.0
1668532240.4272106,41347355,0.30916666984558105
1668532585.9980633,41524037,0.0
1668533592.4708693,42038816,0.21250000596046448
1668533791.9760876,42139851,0.3941666781902313
1668534473.1919649,42488389,0.0
1668534676.1902692,42592322,0.5450000166893005
1668534695.964728,42602815,0.0
1668534838.9444828,42676352,0.0
1668534977.942092,42748787,0.0
1668535185.2106216,42855019,0.0
1668535311.3167644,42920812,0.0
1668535838.7828524,43190303,0.0
1668536053.0578556,43302149,0.7833333611488342
1668536579.1144016,43571608,0.5575000047683716
1668536738.4295592,43653521,0.7791666388511658
1668536837.3834915,43705825,0.0
1668536845.5396354,43708733,0.3883333206176758
1668537601.8785644,44094319,0.4258333444595337
1668537679.7481275,44133446,0.0
1668537872.445854,44232597,0.0
1668538432.1169376,44516483,0.824999988079071
1668538551.6763165,44577210,0.6933333277702332
1668539128.2270992,44870693,0.0
1668539304.427733,44961195,0.534166693687439
1668539607.026204,45116248,0.0
1668539752.3924458,45190110,0.26499998569488525
1668539854.4120493,45240452,0.16583333909511566
1668540580.4094965,45612360,0.0
1668541256.2542105,45957277,0.7408333420753479
1668541288.4694855,45975373,0.10583333671092987
1668541371.475814,46018344,0.5024999976158142
1668541526.2722397,46098091,0.4675000011920929
1668541613.6442623,46143374,0.0
1668541888.5656369,46285647,0.25083333253860474
1668541907.897783,46295206,0.0
1668541915.7067518,46299634,0.7850000262260437
1668541956.2784283,46321313,0.2849999964237213
1668542272.9173555,46485168,0.4625000059604645
1668544394.2596273,47583480,0.30916666984558105
1668544918.2302935,47857485,0.0
1668545151.445466,47976688,0.7483333349227905
1668545155.4561658,47979945,0.6541666388511658
1668545183.0440502,47993344,0.0
1668545226.0109003,48015751,0.8116666674613953
1668545311.4593015,48062387,0.48500001430511475
1668545484.3092418,48152111,0.9133333563804626
1668545879.6870127,48359157,0.0
1668546428.61463,48643357,0.0
1668546701.546549,48784803,0.8050000071525574
1668546776.1297657,48824175,0.0
1668546962.2062814,48920044,0.7250000238418579
1668547111.8999672,48997679,0.6141666769981384
1668547284.7472003,49087058,0.0
1668547389.8280187,49143253,0.753333330154419
1668547966.3245287,49444771,0.48500001430511475
1668548182.4399993,49556778,0.0
1668548397.5906558,49669738,0.2566666603088379
1668548764.705699,49859745,0.0
1668549404.5712883,50190731,0.3866666555404663
1668549859.342763,50427161,0.0
1668549926.2597017,50462529,0.5066666603088379
1668551338.0042825,51195818,0.7183333039283752
1668551514.2623038,51287541,0.85916668176651
1668551522.2118556,51291793,0.2691666781902313
1668551569.6382136,51315229,0.0
1668551624.4901438,51345001,0.0
1668551914.3528771,51495129,0.0
1668551954.376987,51515786,0.753333330154419
1668552068.1291661,51575025,0.6974999904632568
1668552079.8702435,51582964,0.0
1668552126.5910766,51606506,0.36916667222976685
1668552468.9537592,51785419,0.8216666579246521
1668552848.985588,51981103,0.42500001192092896
1668552991.3568635,52056031,0.7350000143051147
1668553215.224978,52171188,0.9399999976158142
1668553677.3230972,52411767,0.0
1668554195.352135,52680105,0.1316666603088379
1668554723.078222,52954914,0.8999999761581421
1668554896.1475825,53044630,0.0
1668555119.6873882,53160527,0.8958333134651184
1668555518.6805482,53367683,0.8533333539962769
1668555593.849631,53407544,0.0
1668555863.015205,53545844,0.3316666781902313
1668556025.511709,53629133,0.8924999833106995
1668556124.5856318,53680310,0.0
1668556176.3136396,53707880,0.0
1668556287.5417776,53765628,0.0
