Wall time,Step,Value
1669281245.2901368,225728,0.0
1669281425.2969215,318368,0.0
1669281870.3182282,545888,0.0
1669282631.5263379,933722,0.0
1669282651.6328611,943322,0.0
1669283343.3305175,1294776,0.0
1669284685.146947,1979782,0.0
1669284741.1870158,2008582,0.0
1669285755.433486,2525104,0.0
1669285787.8118937,2540944,0.0
1669285937.1076539,2616209,0.0
1669286289.3114526,2797362,0.0
1669286321.4509919,2813274,0.0
1669286445.7833242,2876154,0.0
1669286498.6763253,2903020,0.0
1669286710.320262,3011320,0.0
1669286762.3367867,3037631,0.0
1669287131.886418,3227458,0.0
1669287248.693507,3285058,0.0
1669287381.5564191,3352678,0.0
1669287797.9752555,3565921,0.0
1669287821.9917188,3579361,0.0
1669287991.0840604,3665510,0.0
1669288600.8518078,3975864,0.0
1669288846.8074522,4101695,0.0
1669288979.2465713,4168591,0.0
1669289409.0402277,4387415,0.0
1669289501.5984726,4435415,0.0
1669289537.8381803,4454135,0.0
1669289937.0972838,4655713,0.0
1669289973.948057,4675393,0.0
1669290053.9222507,4715631,0.0
1669290106.131929,4742991,0.0
1669290130.3307166,4753903,0.0
1669290158.4990835,4769263,0.0
1669290186.6215882,4783663,0.0
1669290387.8320715,4885334,0.0
1669290624.7437656,5007073,0.0
1669290813.1958916,5103063,0.0
1669291171.0243695,5284277,0.0
1669291259.5164373,5329877,0.0
1669291919.0792837,5666192,0.0
1669292115.3010342,5766032,0.0
1669292159.573524,5789552,0.0
1669292422.0042007,5922633,0.0
1669292539.0297277,5980854,0.0
1669292941.5900908,6186569,0.0
1669293319.6817577,6378089,0.0
1669293396.1383722,6418409,0.0
1669293524.812719,6482701,0.0
1669293787.0678694,6616701,0.0
1669293948.11363,6697764,0.0
1669294585.0605836,7020868,0.0
1669294778.7271569,7119181,0.0
1669295268.2626338,7367116,0.0
1669296079.8004458,7779452,0.0
1669296668.7483945,8077596,0.0
1669296685.1129441,8085756,0.0
1669297844.220397,8674953,0.0
1669297852.297067,8678793,0.0
1669298182.2348077,8846911,0.0
1669298441.7480655,8977669,0.0
1669298478.0556815,8994858,0.0
1669298866.2306952,9192453,0.0
1669298967.3151479,9244497,0.0
1669299023.3806608,9272086,0.0
1669299141.229515,9330969,0.0
1669299181.6105776,9352280,0.0
1669299245.9484622,9385816,0.0
1669300188.0800867,9862067,0.0
1669300399.0124638,9967932,0.0
1669300515.068199,10028146,0.0
1669300575.6821153,10059259,0.0
1669300789.7575638,10167330,0.0
1669301616.3984191,10585685,0.6681249737739563
1669302107.4101822,10832547,0.0
1669302830.0983734,11197982,0.4806250035762787
1669303701.0046942,11637486,0.0
1669303952.48141,11765050,0.5537499785423279
1669304102.61206,11841336,0.0
1669304147.307521,11863575,0.0
1669304532.1208172,12057638,0.0
1669304698.5806563,12141787,0.6081249713897705
1669304925.5527833,12256067,0.0
1669305496.867939,12545109,0.0
1669306014.1879065,12806923,0.0
1669306439.2800019,13021340,0.0
1669306516.2191362,13062116,0.0
1669307381.300575,13496730,0.0
1669307482.7741287,13549042,0.643750011920929
1669307527.407557,13571532,0.0
1669307571.80523,13593292,0.8668749928474426
1669307600.3566916,13607022,0.0
1669307811.9568496,13714897,0.0
1669307832.0540116,13723742,0.8481249809265137
1669307958.4341137,13787318,0.0
1669308315.5879624,13968040,0.8199999928474426
1669308319.6260624,13969686,0.0
1669308531.112245,14076565,0.8068749904632568
1669308547.18508,14085586,0.7674999833106995
1669308807.7258382,14215808,0.6025000214576721
1669308832.0861654,14229287,0.6850000023841858
1669309217.3942544,14423841,0.16750000417232513
1669309225.4831827,14427267,0.0
1669309605.4393206,14620557,0.8199999928474426
1669309649.8503077,14641784,0.7206249833106995
1669309678.4022613,14655750,0.8237500190734863
1669310116.2662492,14878323,0.784375011920929
1669310124.3708596,14881375,0.24437500536441803
1669310189.0663438,14915432,0.0
1669310221.1559243,14931157,0.7768750190734863
1669310318.807414,14980668,0.8743749856948853
1669310346.9965293,14993452,0.8349999785423279
1669310395.5234601,15018933,0.831250011920929
1669310468.5501573,15056765,0.90625
1669310749.792225,15197659,0.0
1669310818.4496617,15231086,0.8725000023841858
1669310858.9624786,15252081,0.0
1669310883.3647182,15265550,0.8518750071525574
1669311098.6950498,15374189,0.8837500214576721
1669311127.1037953,15387937,0.7056249976158142
1669311346.120938,15497528,0.5237500071525574
1669311346.121054,15497967,0.17687499523162842
1669311481.2828805,15566329,0.8125
1669311497.4172153,15573100,0.840624988079071
1669311559.063964,15603961,0.9231250286102295
1669311737.644824,15694023,0.9024999737739563
1669311777.8496454,15715878,0.0
1669311908.5246887,15779895,0.8199999928474426
1669311945.720791,15798520,0.6456249952316284
1669311974.417839,15814549,0.0
1669312039.1913407,15846937,0.8725000023841858
1669312063.5713835,15859357,0.8706250190734863
1669312160.81291,15908770,0.8424999713897705
1669312331.6383739,15993132,0.8237500190734863
1669312498.646241,16077864,0.0
1669312535.0873473,16096473,0.0
1669312644.6992493,16151866,0.8087499737739563
1669312672.9038649,16165096,0.8387500047683716
1669312904.566188,16281803,0.0
1669313233.6215541,16449231,0.8012499809265137
1669313245.663047,16454228,0.8687499761581421
1669313266.0408797,16464454,0.8818749785423279
1669313302.8048496,16484205,0.9606249928474426
1669313322.841399,16494446,0.5256249904632568
1669313383.7838354,16523983,0.8818749785423279
1669313387.8131666,16525638,0.8856250047683716
1669313387.814023,16526998,0.8031250238418579
1669313460.4316533,16563929,0.878125011920929
1669313935.9513376,16803105,0.8799999952316284
1669314070.0727704,16870316,0.0
1669314126.8210595,16899085,0.7825000286102295
1669314126.821462,16899533,0.8949999809265137
1669314130.9849946,16901265,0.7862499952316284
1669314159.4338157,16915495,0.0
1669314203.8172545,16937784,0.0
1669314309.3751955,16991310,0.8331249952316284
1669314422.9371262,17048025,0.0
1669314479.8105433,17076369,0.8068749904632568
1669314495.880968,17084762,0.7674999833106995
1669314767.742699,17222997,0.6212499737739563
1669314812.4492414,17245858,0.7356250286102295
1669314864.9620736,17272371,0.0
1669314946.3280134,17313508,0.7543749809265137
1669315211.2710636,17444903,0.7262499928474426
1669315227.4248533,17453461,0.7993749976158142
1669315532.629246,17607150,0.8893749713897705
1669315573.2591763,17627668,0.8068749904632568
1669315585.377398,17633309,0.8181250095367432
