Wall time,Step,Value
1668851686.3101585,95248,0.0
1668851935.3085437,228648,0.0
1668852236.7745345,390248,0.0
1668852520.0891705,540848,0.0
1668853053.6191096,826448,0.0
1668853495.223695,1061248,0.0
1668853552.5421736,1093048,0.0
1668853694.7114866,1168648,0.0
1668853706.3714197,1175373,0.0
1668853756.1714332,1201573,0.0
1668853779.068235,1212773,0.0
1668853863.1458802,1257921,0.0
1668853882.2513576,1268921,0.0
1668854032.3985183,1348045,0.0
1668854129.2685661,1400207,0.0
1668854308.0044634,1494364,0.0
1668854377.8637612,1530306,0.0
1668854622.7182379,1659251,0.0
1668854719.4756005,1711475,0.0
1668854773.8719766,1739393,0.0
1668854983.3842554,1850601,0.0
1668855158.5262253,1942223,0.0
1668855174.1442292,1950423,0.0
1668855205.420524,1967223,0.0
1668855248.4695086,1989205,0.0
1668855260.2095928,1995205,0.0
1668855338.5583568,2037232,0.0
1668855436.8804872,2087667,0.0
1668855511.3796623,2127491,0.0
1668855652.3022623,2201505,0.5320000052452087
1668855956.0196736,2358065,0.0
1668856034.219074,2398524,0.0
1668856155.2386122,2462163,0.0
1668856198.6593683,2485563,0.0
1668856360.608781,2568419,0.0
1668856505.4902678,2644746,0.0
1668856583.4999588,2686706,0.0
1668856748.9314842,2772827,0.0
1668857000.5168028,2902034,0.0
1668857586.5224533,3209247,0.0
1668857809.9672172,3328744,0.0
1668857813.7547328,3332013,0.0
1668858255.2261317,3565047,0.0
1668858386.6024473,3633296,0.0
1668858645.8712037,3771259,0.0
1668858684.3395488,3792224,0.0
1668858707.4335294,3803428,0.6850000023841858
1668858749.6961887,3827414,0.0
1668858792.2779007,3849401,0.0
1668859152.5553238,4039199,0.0
1668859233.3886049,4081917,0.0
1668859384.0505023,4161860,0.0
1668859689.746448,4324203,0.0
1668859844.8621328,4406089,0.0
1668860290.5104182,4642589,0.5590000152587891
1668860359.8146377,4678633,0.6445000171661377
1668860402.367064,4700583,0.6129999756813049
1668860518.1873944,4762098,0.0
1668860564.6837044,4786923,0.590499997138977
1668860917.6535056,4973243,0.590499997138977
1668861041.9402022,5038156,0.0
