Wall time,Step,Value
1668616402.2331102,95248,0.0
1668616655.0184388,228648,0.0
1668616966.762014,390248,0.0
1668617256.5920615,540848,0.0
1668617803.0735219,826448,0.0
1668618256.9290285,1061248,0.0
1668618315.1469712,1093048,0.0
1668618460.8097174,1168648,0.0
1668618472.420991,1175448,0.0
1668618522.4233236,1201648,0.0
1668618545.9670143,1212848,0.0
1668618631.1323562,1257982,0.0
1668618650.8176265,1268982,0.0
1668618804.629074,1348182,0.0
1668618902.7272377,1400331,0.0
1668619084.905608,1494651,0.0
1668619157.300551,1530606,0.0
1668619405.7703657,1659808,0.0
1668619508.2528281,1712211,0.0
1668619559.145404,1740211,0.0
1668619771.268715,1851313,0.0
1668619947.7671866,1942970,0.0
1668619963.8998668,1951122,0.0
1668620038.8482437,1990137,0.0
1668620050.5175996,1996061,0.0
1668620130.5495431,2037683,0.0
1668620230.8502061,2088120,0.0
1668620306.042732,2127417,0.0
1668620448.7199316,2200664,0.0
1668620737.9151452,2350839,0.0
1668620813.8842437,2389233,0.0
1668620930.476213,2447974,0.0
1668620974.240598,2470106,0.0
1668621121.4923918,2546862,0.3474999964237213
1668621255.95058,2616011,0.5184999704360962
1668621327.1753967,2652738,0.4284999966621399
1668621473.6116033,2729057,0.24400000274181366
1668621685.3101523,2838104,0.0
1668622165.912404,3086082,0.6894999742507935
1668622344.3531013,3177731,0.289000004529953
1668622348.426286,3180490,0.0
1668622694.5321174,3357955,0.0
1668622789.4575446,3406730,0.7074999809265137
1668622980.9554186,3506090,0.0
1668623012.8367076,3521347,0.5995000004768372
1668623060.179158,3545641,0.6355000138282776
1668623088.269303,3561415,0.6669999957084656
1668623397.5273356,3717551,0.6039999723434448
1668623497.5006115,3770340,0.6894999742507935
1668623706.5070622,3876560,0.5005000233650208
1668623829.100397,3938749,0.5544999837875366
1668624210.011983,4134979,0.37450000643730164
1668624269.5458617,4166334,0.6759999990463257
1668624306.2306623,4185196,0.49149999022483826
1668624410.4544914,4237641,0.6039999723434448
1668624450.5787055,4258561,0.6625000238418579
