Wall time,Step,Value
1668538800.5474784,95248,0.0
1668539053.7160294,228648,0.0
1668539364.5551443,390248,0.0
1668539656.943112,540848,0.0
1668540210.3411953,826448,0.0
1668540667.0388062,1061159,0.0
1668540726.6939263,1092959,0.0
1668540873.264464,1168559,0.0
1668540884.8564093,1175359,0.0
1668540935.3533099,1201559,0.0
1668540959.6382291,1212759,0.0
1668541047.2224486,1257959,0.0
1668541066.8346431,1268959,0.0
1668541220.4237041,1348051,0.0
1668541319.8826075,1400133,0.0
1668541499.9853222,1494502,0.11349999904632568
1668541571.927724,1530433,0.0
1668541825.4735181,1659460,0.0
1668541925.6873271,1711764,0.0
1668541982.196149,1739451,0.0
1668542196.3236415,1849567,0.0
1668542371.4620335,1940887,0.0
1668542387.5404909,1949087,0.0
1668542419.7422328,1965819,0.0
1668542463.0416484,1987749,0.0
1668542474.9284546,1993618,0.0
1668542554.7001758,2035442,0.0
1668542654.6306732,2085171,0.0
1668542729.3639736,2124126,0.0
1668542873.4569614,2198565,0.0
1668543177.185005,2353487,0.0
1668543253.4364886,2393363,0.0
1668543375.7660677,2455941,0.0
1668543419.050939,2479583,0.0
1668543578.810567,2561333,0.0
1668543728.2689266,2637811,0.0
1668543811.1762905,2680093,0.0
1668543978.2327034,2766260,0.0
1668544202.45249,2880446,0.0
1668544633.4172173,3099190,0.49149999022483826
1668544781.4960682,3173978,0.3564999997615814
1668544785.75743,3176332,0.0
1668545055.878041,3312492,0.3070000112056732
1668545128.1830637,3349255,0.6399999856948853
1668545272.672691,3423718,0.6669999957084656
1668545297.1805289,3435220,0.0
1668545333.6754246,3453675,0.0
1668545357.5911283,3466879,0.0
1668545558.36035,3568083,0.6489999890327454
1668545601.5622396,3590549,0.6309999823570251
1668545681.6314442,3631968,0.6625000238418579
1668545855.9746256,3720284,0.5680000185966492
1668545955.8751729,3770898,0.6850000023841858
1668546283.3513176,3937552,0.6399999856948853
1668546339.9690635,3965817,0.5454999804496765
1668546372.5603392,3982680,0.6625000238418579
1668546465.6698923,4029546,0.6535000205039978
1668546506.5852928,4049165,0.0
1668546800.4498258,4198770,0.5590000152587891
1668546899.237501,4251004,0.7254999876022339
1668547153.3161163,4378650,0.621999979019165
1668547182.2517736,4394381,0.6759999990463257
1668547194.527106,4400844,0.6759999990463257
1668547206.7605965,4406589,0.6669999957084656
1668547214.9619274,4410132,0.7120000123977661
1668547278.8961928,4443183,0.6445000171661377
1668547323.336603,4465038,0.6129999756813049
1668547504.375195,4558781,0.5950000286102295
1668547512.404804,4561482,0.6309999823570251
1668547755.710856,4684325,0.6759999990463257
1668547927.64076,4771913,0.5814999938011169
1668547936.0923626,4777150,0.6984999775886536
1668548121.0668743,4871869,0.7300000190734863
1668548153.0547009,4888573,0.5770000219345093
1668548214.0383213,4918500,0.6625000238418579
1668548226.14905,4924692,0.6850000023841858
1668548254.4736156,4938254,0.7074999809265137
1668548422.6641526,5024619,0.6669999957084656
1668548454.8101542,5041550,0.7300000190734863
1668548474.767158,5050500,0.703000009059906
1668548486.924771,5056822,0.590499997138977
1668548587.846092,5109683,0.6129999756813049
1668548600.0514808,5115749,0.5950000286102295
1668548709.12273,5169458,0.0
1668548785.559729,5208482,0.6399999856948853
1668548813.7400043,5224121,0.6759999990463257
1668548909.8614578,5272900,0.6894999742507935
1668548930.0067325,5283214,0.6894999742507935
1668549019.7411578,5327996,0.6625000238418579
1668549035.6594849,5336265,0.0
1668549071.478811,5353574,0.7300000190734863
1668549083.4628706,5360093,0.5770000219345093
1668549135.3503447,5387585,0.6129999756813049
1668549223.7615943,5432662,0.7120000123977661
1668549316.2775652,5480064,0.6669999957084656
1668549336.5570793,5490259,0.590499997138977
1668549405.2995877,5523777,0.6309999823570251
1668549517.4718583,5582071,0.6265000104904175
1668549686.1217701,5668655,0.6535000205039978
1668549694.274192,5671047,0.6399999856948853
1668549702.41451,5676707,0.0
1668549722.6200385,5686507,0.6804999709129333
1668549767.0765038,5708146,0.6399999856948853
1668549767.078035,5709164,0.6129999756813049
1668549767.0786262,5709672,0.4869999885559082
1668550134.5108688,5895521,0.6085000038146973
1668550163.1361146,5910259,0.6445000171661377
1668550167.1501644,5910590,0.6039999723434448
1668550167.1513393,5911913,0.6984999775886536
1668550182.8117564,5920252,0.6399999856948853
1668550203.3329504,5930805,0.703000009059906
1668550258.8453162,5959273,0.6894999742507935
1668550318.9617107,5989870,0.6399999856948853
1668550351.720399,6005925,0.0
1668550359.8391385,6010747,0.6309999823570251
1668550513.9107738,6088107,0.6175000071525574
1668550538.5824285,6100654,0.6669999957084656
1668550571.2999704,6115880,0.6850000023841858
1668550615.6449685,6139172,0.6445000171661377
1668550772.8618107,6217931,0.590499997138977
1668550960.0552006,6313201,0.703000009059906
1668550991.8689647,6328560,0.734499990940094
1668550999.7263484,6332461,0.6175000071525574
1668551039.9041977,6353989,0.6085000038146973
1668551055.9551225,6362743,0.6265000104904175
1668551064.213141,6365554,0.6984999775886536
1668551182.1302063,6424667,0.6850000023841858
1668551340.089522,6506268,0.6535000205039978
1668551431.7468534,6551890,0.6399999856948853
1668551460.0278661,6566153,0.0
1668551525.0731058,6598792,0.6535000205039978
1668551557.2450638,6616883,0.6940000057220459
1668551581.034372,6627895,0.703000009059906
1668551593.1641464,6635006,0.6940000057220459
1668551601.6231709,6638457,0.5724999904632568
1668551617.3982036,6645819,0.6940000057220459
1668551662.3144834,6668321,0.5454999804496765
1668551743.4702067,6710269,0.6129999756813049
1668551816.2248812,6747936,0.6309999823570251
1668551988.410245,6834101,0.5950000286102295
1668552101.059195,6890789,0.671500027179718
1668552109.0974786,6894206,0.5320000052452087
1668552141.1042464,6911463,0.7120000123977661
1668552376.2677286,7029153,0.671500027179718
1668552400.4646466,7041713,0.6669999957084656
1668552484.6983392,7085851,0.5590000152587891
1668552617.2513907,7152173,0.6759999990463257
1668552641.498375,7165817,0.6579999923706055
1668552714.3771877,7202618,0.6535000205039978
1668552722.5266309,7205968,0.5950000286102295
1668552929.570927,7309868,0.6625000238418579
1668553010.7387779,7350985,0.6399999856948853
1668553149.2471237,7421898,0.6579999923706055
1668553231.3428588,7462576,0.671500027179718
1668553285.0687194,7488508,0.6850000023841858
1668553304.7746706,7499647,0.5950000286102295
1668553316.802533,7505867,0.7074999809265137
1668553377.445664,7534695,0.4645000100135803
1668553433.7858272,7563828,0.6489999890327454
1668553433.7868657,7564982,0.6535000205039978
1668553437.694585,7566313,0.6535000205039978
1668553627.6463811,7662233,0.5230000019073486
1668553639.7629478,7667980,0.0
1668553688.5654566,7693473,0.6489999890327454
1668553757.3201323,7727234,0.6085000038146973
1668553761.418513,7730064,0.6669999957084656
1668553794.7858756,7747124,0.6625000238418579
1668553834.9123614,7766921,0.6039999723434448
1668553900.2858286,7800032,0.6175000071525574
1668554054.1561778,7876758,0.6399999856948853
1668554090.2186503,7896145,0.6579999923706055
1668554201.6901586,7950356,0.6669999957084656
1668554270.9240155,7986988,0.6445000171661377
1668554413.6770806,8057535,0.6625000238418579
1668554560.34943,8130663,0.46000000834465027
1668554633.9888415,8169043,0.6850000023841858
1668554773.0163133,8238188,0.590499997138977
1668554813.9200187,8258369,0.703000009059906
1668554830.3223586,8266532,0.6355000138282776
1668554834.3916316,8269582,0.6265000104904175
1668554896.3123136,8299278,0.734499990940094
1668554908.9085615,8304950,0.7074999809265137
1668555149.1423934,8427149,0.6489999890327454
1668555255.3203936,8480202,0.6535000205039978
1668555316.7291818,8509442,0.45100000500679016
1668555337.2630816,8521456,0.6940000057220459
1668555361.3130825,8533343,0.6579999923706055
1668555499.8981304,8603093,0.621999979019165
1668555529.039503,8616794,0.6894999742507935
1668555738.1008213,8721959,0.6265000104904175
1668555952.376936,8829909,0.5184999704360962
1668556077.5442476,8894211,0.6579999923706055
1668556196.2028644,8952202,0.6489999890327454
1668556220.861555,8964803,0.6625000238418579
1668556298.545243,9004572,0.6445000171661377
1668556319.4956264,9013827,0.6625000238418579
1668556385.3047554,9046023,0.5544999837875366
1668556478.7661786,9093446,0.6085000038146973
1668556601.672575,9154665,0.671500027179718
1668556703.4986727,9206856,0.6085000038146973
1668556731.5460248,9221576,0.6535000205039978
1668556735.7074337,9222974,0.6850000023841858
1668556771.7370098,9242161,0.5634999871253967
1668556811.957673,9261830,0.7434999942779541
1668556938.751113,9326537,0.6804999709129333
1668556959.253891,9335151,0.6445000171661377
1668556975.8309996,9344455,0.6489999890327454
1668557083.075002,9397551,0.6984999775886536
1668557132.3729339,9421130,0.6399999856948853
1668557278.6499379,9495320,0.7210000157356262
1668557323.3406389,9518775,0.671500027179718
1668557343.5152054,9529237,0.6535000205039978
1668557448.319934,9581588,0.621999979019165
1668557452.296492,9583046,0.6265000104904175
1668557554.3087728,9633853,0.6265000104904175
1668557623.4406977,9668822,0.7164999842643738
1668557693.5587163,9703879,0.550000011920929
1668557693.5606532,9704882,0.6445000171661377
1668557774.2634745,9746235,0.6759999990463257
1668557942.9109502,9830048,0.6399999856948853
1668557946.8167026,9830692,0.5680000185966492
1668557987.632798,9851331,0.590499997138977
1668558131.1293523,9923104,0.6175000071525574
1668558166.8900454,9941202,0.6535000205039978
1668558191.2432942,9953757,0.6489999890327454
1668558765.065656,10242320,0.6399999856948853
1668559114.8366787,10419965,0.6579999923706055
1668559177.3783503,10450698,0.4869999885559082
1668559201.6451223,10461862,0.6265000104904175
1668559334.0661724,10530683,0.6759999990463257
1668559338.1010926,10531118,0.5364999771118164
1668559350.2652009,10537920,0.6984999775886536
1668559390.1926312,10559430,0.6355000138282776
1668559438.9244978,10583387,0.6984999775886536
1668559549.034318,10639359,0.671500027179718
1668559617.641889,10672286,0.6579999923706055
1668559681.2662623,10706582,0.6445000171661377
1668559693.168024,10712149,0.6984999775886536
1668559701.37658,10716248,0.6265000104904175
1668559801.85067,10766601,0.6039999723434448
1668560096.3620899,10916691,0.5454999804496765
1668560104.390271,10921877,0.7120000123977661
1668560128.3302484,10934204,0.703000009059906
1668560160.3833265,10948833,0.6399999856948853
1668560213.3161283,10976219,0.6039999723434448
1668560253.8365927,10996384,0.6265000104904175
1668560521.3732574,11131764,0.6355000138282776
1668560586.429094,11165660,0.671500027179718
1668560607.003953,11174462,0.6804999709129333
1668560611.1047618,11176388,0.5995000004768372
